id,year,best,high,low
71871,2007,2,2,2
71872,2007,1,1,1
71873,2007,2,2,2
71875,2007,1,1,1
71876,2007,4,4,4
71877,2007,1,1,1
71878,2007,1,1,1
71879,2007,2,2,2
71880,2007,2,2,2
71881,2007,4,4,4
71882,2007,1,1,1
71883,2007,1,1,1
71884,2007,1,1,1
71885,2007,2,2,2
71886,2007,2,2,2
71887,2007,1,1,1
71889,2007,3,3,3
71890,2007,3,3,3
71892,2007,1,1,1
71894,2007,1,1,1
71895,2007,3,3,3
71905,2007,1,1,1
71906,2007,1,1,1
71907,2007,1,1,1
71908,2007,1,1,1
71913,2007,0,2,0
71914,2007,2,2,2
71931,2007,2,2,2
87642,2003,1,1,1
84637,2005,1,1,1
87643,2003,5,5,5
72388,2008,1,1,1
72205,2008,1,1,1
72151,2007,1,1,1
72152,2007,1,1,1
72153,2007,4,4,4
72154,2007,4,4,4
72155,2007,1,1,1
87644,2003,4,4,4
72157,2007,2,2,2
72158,2007,1,1,1
72159,2007,1,1,1
72160,2007,2,2,2
72163,2007,1,1,1
72164,2007,1,1,1
89673,2003,5,5,5
72190,2008,1,1,1
72193,2008,3,3,3
72194,2008,3,3,3
72195,2008,1,1,1
72197,2008,7,7,7
72202,2008,1,1,1
72203,2008,1,1,1
72206,2008,2,2,2
72212,2008,2,2,2
72219,2008,2,2,2
72220,2008,1,1,1
72221,2008,2,2,2
72247,2007,2,2,2
72222,2008,2,2,2
72224,2007,7,7,7
72229,2008,1,1,1
72230,2008,1,1,1
72231,2007,1,1,1
72235,2007,2,2,2
72237,2007,1,1,1
72238,2007,3,3,3
72239,2007,2,2,2
72248,2007,3,3,3
72249,2007,1,1,1
72250,2007,2,2,2
72254,2007,1,1,1
72255,2007,1,1,1
72259,2007,1,1,1
72356,2007,1,1,1
72357,2007,1,1,1
72359,2007,3,3,3
72360,2007,2,2,2
72361,2007,1,1,1
72362,2007,1,1,1
72364,2007,3,3,3
72367,2007,1,1,1
72371,2007,1,1,1
72378,2008,1,1,1
72379,2008,1,1,1
72381,2008,1,1,1
72382,2008,1,1,1
72384,2008,1,1,1
87645,2003,5,5,5
72408,2008,1,1,1
72390,2008,2,2,2
72391,2008,1,1,1
72393,2008,1,1,1
72394,2008,1,1,1
72395,2008,1,1,1
72396,2008,1,1,1
72397,2008,1,1,1
72404,2008,1,1,1
72405,2008,4,4,4
72406,2008,1,1,1
72407,2008,1,1,1
72409,2008,1,1,1
72412,2008,1,1,1
72413,2008,1,1,1
72415,2008,2,2,2
72416,2008,2,2,2
72417,2008,1,1,1
72418,2008,1,1,1
72427,2007,1,1,1
72430,2008,1,1,1
72436,2007,2,2,2
72438,2007,3,3,3
72439,2007,1,1,1
72442,2007,2,2,2
72443,2007,1,1,1
72444,2007,3,3,3
72445,2007,2,2,2
72446,2007,2,2,2
72447,2007,1,1,1
72448,2007,1,1,1
72458,2007,1,1,1
72969,2008,3,3,3
89676,2003,8,8,8
72555,2007,2,2,2
72556,2007,1,1,1
72559,2007,1,1,1
72560,2007,3,3,3
72561,2007,1,1,1
84569,2004,1,1,1
72562,2007,1,1,1
72563,2007,1,1,1
72567,2007,1,1,1
72570,2007,2,2,2
72572,2007,2,2,2
72578,2008,1,1,1
72579,2008,2,2,2
72581,2008,4,4,4
72582,2008,1,1,1
72602,2008,1,1,1
72583,2008,2,2,2
72584,2008,2,2,2
72589,2008,1,1,1
72590,2008,2,2,2
72594,2008,2,2,2
72596,2008,3,3,3
72599,2008,1,1,1
72601,2008,0,1,0
72653,2007,3,3,3
72607,2008,1,1,1
72608,2008,3,3,3
72609,2008,2,2,2
72612,2008,1,1,1
72613,2008,1,1,1
72618,2008,2,2,2
72619,2008,1,1,1
72620,2008,2,2,2
72621,2008,2,2,2
72624,2008,1,1,1
72625,2008,2,2,2
72627,2008,4,4,4
72628,2008,2,2,2
72629,2008,2,2,2
72631,2008,3,3,3
72637,2008,1,1,1
72645,2008,2,2,2
72646,2008,5,5,5
72649,2008,1,1,1
72650,2007,1,1,1
72664,2007,1,1,1
72665,2007,6,6,6
72666,2007,3,3,3
72671,2007,1,1,1
72672,2007,1,1,1
72673,2007,0,8,0
72676,2007,2,2,2
72682,2007,2,2,2
72683,2007,1,1,1
72689,2007,2,2,2
72690,2007,2,2,2
87646,2003,2,2,2
84571,2004,1,1,1
73162,2008,1,1,1
72790,2007,1,1,1
72791,2007,1,1,1
72793,2007,2,2,2
72794,2007,0,3,0
72795,2007,1,1,1
72796,2007,2,2,2
84338,2004,1,1,1
72802,2007,2,2,2
72803,2007,0,17,0
84606,2001,0,2,0
72910,2007,2,2,2
72911,2007,1,1,1
72913,2007,2,2,2
72914,2007,1,1,1
72916,2007,1,1,1
72917,2007,2,2,2
72918,2007,4,4,4
72922,2007,1,1,1
72925,2007,4,4,4
72927,2007,0,2,0
72932,2008,1,1,1
72933,2008,1,1,1
72934,2008,1,1,1
73122,2007,2,2,2
72944,2008,1,1,1
72945,2008,2,2,2
72948,2008,1,1,1
72950,2008,0,1,0
72953,2008,1,1,1
72956,2008,1,1,1
72957,2008,1,1,1
72962,2008,2,14,2
72963,2008,2,2,2
72964,2008,1,1,1
72971,2008,3,3,3
72988,2008,1,1,1
72989,2008,1,1,1
72990,2007,1,1,1
72993,2008,1,1,1
72995,2007,4,4,4
72996,2007,2,2,2
72997,2007,1,1,1
72998,2007,1,1,1
72999,2007,2,2,2
73001,2007,1,1,1
73004,2007,3,3,3
73005,2007,1,1,1
73006,2007,1,1,1
73007,2007,0,2,0
73008,2007,2,2,2
73009,2008,1,1,1
73010,2008,2,2,2
73011,2007,1,1,1
73012,2007,2,2,2
73020,2007,1,1,1
73021,2007,1,1,1
94184,2003,2,2,2
84607,2001,0,4,0
73119,2007,2,2,2
73163,2008,1,1,1
73121,2007,2,2,2
73126,2007,2,2,2
73130,2007,2,2,2
73133,2007,1,1,1
73140,2008,1,1,1
73141,2008,2,2,2
73161,2008,1,1,1
73142,2008,1,1,1
73143,2008,2,2,2
73144,2008,2,2,2
73145,2008,1,1,1
92852,2002,1,1,1
73146,2008,1,1,1
73151,2008,1,1,1
73152,2008,1,1,1
73153,2008,1,1,1
73156,2008,0,1,0
73164,2008,1,1,1
73188,2008,1,1,1
73166,2008,1,1,1
73167,2008,1,1,1
73172,2008,1,1,1
73173,2008,1,1,1
73176,2008,1,1,1
73181,2008,2,2,2
73182,2008,2,2,2
84638,2001,6,6,6
73185,2008,2,2,2
73186,2008,2,2,2
73187,2008,1,1,1
73190,2008,1,1,1
73191,2008,1,1,1
73192,2008,1,1,1
73193,2008,1,1,1
73195,2008,5,5,5
84715,2004,1,1,1
73200,2008,1,1,1
73201,2008,1,1,1
73204,2008,2,2,2
73206,2007,1,1,1
73207,2007,1,1,1
73208,2007,1,1,1
73216,2007,1,1,1
73218,2007,1,1,1
73221,2007,2,2,2
73223,2007,2,2,2
73224,2007,1,1,1
73225,2007,2,2,2
73226,2007,2,2,2
73227,2007,1,1,1
73231,2007,2,2,2
73232,2007,3,3,3
73233,2007,1,1,1
73234,2007,1,1,1
73235,2007,0,1,0
73239,2007,1,1,1
73242,2007,2,2,2
73246,2007,2,2,2
73248,2007,1,1,1
73253,2007,2,2,2
96196,2001,6,6,6
92896,2002,4,4,4
92897,2002,1,1,1
87647,2002,1,1,1
96253,2001,3,3,3
87648,2002,1,1,1
92898,2002,2,2,2
73438,2007,1,1,1
73439,2007,1,1,1
73441,2007,2,2,2
73448,2007,1,1,1
73452,2007,2,2,2
73455,2007,1,1,1
73456,2007,2,2,2
73459,2007,1,1,1
73463,2007,1,1,1
73465,2007,3,3,3
73471,2008,1,1,1
73472,2008,1,1,1
73473,2008,3,3,3
73474,2008,3,3,3
73476,2008,1,1,1
73481,2008,1,1,1
73482,2008,2,2,2
73483,2008,2,2,2
73486,2008,1,1,1
96889,2012,2,2,0
94867,1991,10,10,10
84729,2003,4,4,4
84730,2003,3,3,3
84731,2003,2,2,2
84747,2002,2,2,2
84748,2002,2,2,2
96197,2001,4,4,4
84750,2002,2,2,2
84751,2002,2,2,2
84752,2002,1,1,1
87649,2002,1,1,1
85499,2002,2,2,2
84255,2006,0,3,0
96200,2002,2,2,2
87650,2002,3,3,3
88104,2002,1,1,1
93088,2005,1,1,1
84787,1992,1,1,1
96201,2002,3,3,3
84917,2002,1,1,1
96202,2002,1,1,1
94193,2003,1,2,1
84918,2002,1,1,1
84919,2002,2,2,2
96648,1999,7,7,7
84920,2002,7,7,7
84921,2002,5,5,5
87800,2002,2,2,2
87801,2002,2,2,2
96203,2002,2,2,2
84256,2006,1,1,1
87802,2002,1,1,1
87803,2002,5,5,5
84923,2003,1,1,1
84316,2002,5,5,5
84317,2002,1,1,1
84318,2002,5,5,5
84924,2003,1,1,1
84319,2002,2,2,2
84928,2003,6,6,6
85706,2004,1,1,1
84813,1990,1,1,1
84929,2003,1,1,1
85433,2006,2,2,2
96206,2002,1,1,1
84942,2004,1,1,1
87804,2002,3,3,3
84814,1990,0,2,0
84815,2002,1,1,1
87805,2002,1,1,1
87808,2003,2,2,2
85227,2003,10,10,10
85228,2002,1,1,1
85229,2002,1,1,1
85230,2002,3,3,3
78714,2007,1,1,1
85231,2002,2,2,2
85232,2002,1,1,1
84905,2002,2,2,2
84906,2002,5,5,5
87809,2003,2,2,2
85233,2002,2,2,2
84907,2002,1,1,1
78688,2007,1,1,1
85234,2002,6,6,6
84908,2002,1,1,1
84912,2002,1,1,1
87810,2003,6,6,6
84909,2002,1,1,1
87811,2003,2,2,2
84910,2002,2,2,2
78689,2007,1,1,1
87890,2001,2,2,2
84911,2002,1,1,1
84913,2002,1,1,1
87891,2001,0,1,0
84914,2002,1,1,1
85237,2004,6,6,6
84916,2002,1,1,1
96207,2002,3,3,3
85253,2002,1,1,1
96208,2002,5,5,5
95014,1997,1,1,1
85255,2002,4,4,4
85256,2002,2,2,2
78690,2007,2,2,2
85294,2002,1,1,1
81808,2007,2,2,2
84941,2004,2,2,2
84990,1990,0,5,0
96263,2001,0,2,0
85491,2002,2,2,2
96264,2001,0,4,0
85549,2003,2,2,2
85492,2002,2,2,2
81803,2007,2,2,2
85008,2004,2,2,2
85493,2002,3,3,3
81797,2007,1,1,1
81800,2007,2,2,2
85494,2002,1,1,1
85495,2002,2,2,2
85496,2002,1,1,1
85009,2004,2,2,2
85010,2004,2,2,2
85497,2002,2,2,2
85011,2004,2,2,2
85498,2002,2,2,2
85500,2002,1,1,1
85501,2002,1,1,1
85012,2001,1,1,1
85013,2001,15,15,15
85502,2002,1,1,1
84394,1993,0,3,0
81732,2007,1,1,1
85503,2002,5,5,5
85014,2001,0,1,0
85504,2002,3,3,3
85583,2001,0,5,0
78800,2008,0,1,0
82296,2007,1,1,1
85506,2003,7,7,7
85584,2001,1,1,1
85507,2003,6,6,6
85585,2002,3,3,3
88105,2002,2,2,2
78171,2007,2,2,2
78191,2007,1,1,1
78193,2007,1,1,1
78219,2007,1,1,1
86471,2003,6,10,6
85587,2002,11,11,11
81753,2007,1,1,1
78586,2008,1,1,1
78790,2008,3,3,3
78678,2007,2,2,2
78618,2008,2,2,2
85510,2003,1,1,1
86470,2003,2,2,2
82254,2007,4,4,4
78711,2007,3,3,3
78746,2007,1,1,1
78556,2008,1,1,1
78559,2008,1,1,1
78560,2008,1,1,1
86472,2004,2,2,2
78677,2007,3,3,3
78588,2008,1,1,1
78592,2008,1,1,1
78597,2008,2,2,2
86488,2002,2,2,2
78608,2008,1,1,1
78671,2007,2,2,2
96268,2001,0,1,0
78625,2007,1,1,1
78630,2008,0,1,0
78632,2007,7,7,7
78683,2007,1,1,1
78752,2007,1,1,1
78664,2007,5,5,5
78668,2007,4,4,4
78670,2007,2,2,2
78684,2007,1,1,1
78675,2007,2,2,2
78676,2007,1,1,1
85588,2003,2,2,2
82220,2007,2,2,0
82420,2007,1,1,1
78720,2007,1,1,1
82359,2007,1,1,1
78726,2007,2,2,2
78727,2007,2,2,2
78729,2007,1,1,1
78730,2007,2,2,2
82271,2007,1,1,1
78763,2008,1,1,1
78788,2008,1,1,1
78768,2008,2,2,2
78772,2008,3,3,3
78774,2008,2,2,2
78776,2008,2,2,2
78792,2008,1,1,1
81781,2007,1,1,1
82353,2007,1,1,1
81761,2007,2,2,2
81802,2007,1,1,1
86489,2002,2,2,2
81774,2007,2,2,2
86490,2002,2,2,2
97266,1997,7,7,7
82430,2007,1,1,1
82431,2007,1,1,1
97267,1998,2,2,2
85016,2003,7,7,7
97268,1998,1,1,1
97269,1999,0,2,0
81806,2007,2,2,2
82453,2007,1,1,1
86491,2002,1,1,1
97311,2003,3,3,3
81813,2007,2,2,2
97313,2005,1,1,1
82055,2007,0,4,0
82361,2007,1,1,1
97312,2005,1,1,1
82364,2007,2,2,2
87974,2005,2,2,2
86493,2002,3,3,3
82367,2007,1,1,1
81811,2007,1,1,1
85589,2003,1,1,1
82368,2007,1,1,1
81717,2008,1,1,1
89065,2010,0,2,0
82804,2008,2,2,2
82455,2007,3,4,3
82456,2007,2,2,2
82095,2007,1,1,1
82124,2007,2,2,2
81812,2007,0,3,0
86525,2002,1,1,1
82457,2007,3,3,3
86495,2003,4,4,4
86496,2003,4,4,4
85591,2004,1,1,1
84131,2010,1,1,1
85592,2004,1,1,1
84270,2009,3,3,0
81688,2008,1,1,1
81817,2007,1,1,1
85594,2004,1,1,1
86497,2002,2,2,2
81832,2008,1,1,1
86498,2002,3,3,3
82306,2007,3,3,3
81834,2008,2,2,2
82712,2008,1,1,1
81839,2008,2,2,2
81945,2007,18,18,18
81856,2008,0,2,0
82713,2008,2,2,2
82125,2007,1,1,1
86499,2002,1,1,1
82128,2007,2,2,2
82436,2007,1,1,1
81860,2008,11,11,11
85125,2004,1,1,1
82129,2007,1,1,1
85690,2011,1,1,1
96271,2001,2,2,2
86327,2004,7,7,7
85161,2005,2,2,2
86501,2002,1,1,1
82148,2007,2,2,2
82889,2008,0,1,0
82066,2007,9,9,9
86502,2002,1,1,1
81837,2008,1,1,1
85162,2004,1,1,1
82171,2007,1,1,1
82172,2007,2,2,2
96272,2001,0,4,0
82173,2007,1,1,1
82512,2008,1,1,1
96273,2001,3,3,3
85163,2004,1,1,1
82064,2007,1,1,1
82065,2007,1,1,1
86300,2003,1,1,1
86344,2005,2,2,2
87997,2005,2,2,2
82076,2007,1,1,1
85164,2004,4,4,4
82079,2007,1,1,1
81931,2007,0,1,0
86520,2002,3,3,3
81932,2007,3,3,3
82101,2007,1,1,1
82174,2007,1,1,1
86613,2004,2,2,2
81933,2007,1,1,1
82057,2007,3,4,3
85200,2003,7,7,7
82437,2007,5,5,5
82067,2007,2,2,2
82510,2008,1,1,1
81934,2007,2,2,2
82080,2007,1,1,1
84304,1998,1,1,1
82110,2007,2,2,2
82068,2007,2,2,0
82513,2008,2,2,2
84395,1993,0,2,0
82077,2007,2,2,2
81946,2007,5,5,5
82078,2007,24,25,24
81947,2007,1,1,1
82037,2007,2,2,2
87179,2010,2,2,2
82104,2007,5,5,5
81692,2008,3,3,3
82039,2007,8,8,8
82088,2007,1,1,1
82061,2007,1,1,1
82041,2007,6,6,6
84415,2004,1,1,1
88585,2005,2,2,2
85201,2003,3,3,3
84321,2002,1,1,1
87444,2004,1,1,1
82052,2007,2,2,2
82130,2007,1,1,1
84416,2005,1,1,1
82514,2008,1,1,1
82170,2007,2,2,2
82053,2007,1,1,1
84322,2002,2,2,2
82099,2007,0,8,0
82054,2007,2,2,2
82098,2007,2,2,2
87911,1991,2,2,2
84323,2002,3,3,3
82100,2007,1,1,1
87948,2006,0,5,0
81935,2007,2,2,2
87971,2005,1,1,1
84325,2002,1,1,1
82297,2007,1,1,1
82063,2007,3,3,3
82105,2007,1,1,1
82049,2007,1,1,1
82194,2007,3,3,3
82058,2007,5,5,5
82195,2007,2,2,2
84328,2003,3,3,3
82069,2007,2,2,0
88157,2003,1,1,1
88186,2005,1,1,1
88220,2002,2,2,2
84332,2003,1,1,1
82060,2007,4,4,4
81735,2007,2,2,2
81656,2008,1,1,1
81657,2008,1,1,1
84329,2003,13,13,13
81659,2008,1,1,1
81661,2008,7,7,7
82515,2008,1,1,1
82529,2008,1,1,1
84430,2006,1,1,1
81676,2008,5,5,5
81677,2008,1,1,1
88360,2009,1,1,1
81679,2008,3,3,3
81680,2008,1,1,1
82070,2007,1,1,1
81685,2008,1,1,1
81686,2008,1,1,1
81720,2008,2,2,2
81721,2008,2,2,2
81724,2007,2,2,2
81734,2007,3,3,3
81744,2007,2,2,2
81757,2007,1,1,1
82106,2007,2,1,2
81771,2007,1,1,1
81784,2007,1,1,1
81786,2007,1,1,1
81791,2007,1,1,1
81796,2007,1,1,1
81841,2008,1,1,1
89108,2003,2,2,2
81865,2008,1,1,1
82071,2007,1,1,1
82072,2007,2,2,2
82073,2007,1,1,1
81911,2007,3,2,3
81913,2007,1,1,1
82062,2007,1,1,1
81921,2007,1,1,1
81924,2007,1,1,1
81928,2007,0,3,0
82566,2008,4,4,4
81930,2007,2,1,2
81936,2007,0,3,0
81937,2007,1,1,1
81938,2007,2,2,2
81941,2007,1,1,1
81942,2007,1,1,1
81943,2007,1,1,1
81976,2007,0,3,0
82028,2007,1,1,1
82031,2007,4,4,4
82033,2007,2,2,2
82034,2007,7,7,7
82035,2007,7,7,7
82036,2007,3,3,3
84330,2003,2,2,2
82043,2007,55,55,55
82044,2007,0,1,0
82045,2007,1,5,1
82046,2007,6,6,6
82047,2007,2,2,2
82048,2007,3,3,3
82074,2007,8,13,8
82075,2007,5,5,5
82081,2007,1,1,1
82082,2007,2,2,2
82083,2007,1,1,1
82507,2008,2,2,2
82084,2007,1,1,1
82085,2007,1,1,1
82086,2007,2,2,2
82087,2007,1,1,1
84331,2003,2,2,2
82092,2007,3,3,3
82093,2007,12,12,12
82094,2007,1,1,1
82096,2007,3,3,3
82097,2007,4,4,4
82102,2007,1,1,1
82103,2007,1,1,1
82107,2007,15,15,15
82108,2007,3,3,3
82109,2007,1,1,1
82112,2007,10,10,10
82113,2007,3,3,3
82114,2007,3,3,3
82115,2007,12,12,12
82134,2007,2,2,2
82135,2007,1,1,1
82136,2007,1,1,1
82137,2007,1,1,1
82138,2007,2,2,2
82139,2007,1,1,1
82140,2007,4,4,4
82141,2007,2,2,2
82224,2007,3,3,3
82578,2008,1,1,1
82142,2007,2,2,2
82143,2007,1,1,1
82144,2007,3,3,3
82145,2007,4,4,4
82146,2007,2,2,2
82147,2007,3,3,3
82149,2007,4,4,4
82150,2007,2,2,2
82151,2007,3,3,3
82152,2007,5,5,5
82154,2007,2,2,2
82155,2007,2,2,2
82156,2007,1,1,1
82579,2008,1,1,1
82158,2007,2,2,2
82159,2007,1,1,1
82160,2007,1,1,1
82161,2007,4,4,4
88698,2004,2,2,2
82162,2007,2,2,2
82183,2007,9,9,9
82295,2007,1,1,1
82163,2007,2,2,2
82164,2007,1,1,1
82165,2007,6,6,6
82166,2007,2,2,2
82167,2007,1,1,1
82168,2007,3,3,3
82169,2007,1,1,1
82175,2007,3,3,3
82176,2007,6,6,6
82177,2007,2,2,2
82179,2007,11,11,11
82180,2007,3,3,3
82181,2007,3,3,3
82182,2007,2,2,2
82185,2007,4,4,4
82186,2007,6,6,5
82187,2007,3,3,3
82197,2007,3,3,3
82188,2007,2,3,2
82196,2007,4,4,4
82189,2007,6,6,6
82190,2007,3,3,3
82191,2007,0,3,0
82192,2007,3,3,3
82198,2007,4,4,4
82199,2007,2,2,2
82200,2007,4,4,4
82201,2007,2,2,2
82203,2007,1,1,1
85342,1998,1,1,1
82204,2007,2,2,2
82205,2007,5,5,2
82206,2007,2,2,1
82208,2007,4,4,4
82209,2007,4,4,4
82210,2007,4,4,4
82211,2007,4,4,4
82212,2007,3,3,3
82213,2007,2,2,2
82214,2007,3,3,3
82216,2007,2,2,2
82217,2007,2,2,2
88797,2003,2,2,2
82219,2007,0,3,0
82221,2007,2,2,2
82222,2007,3,3,3
82223,2007,11,11,11
82226,2007,2,2,2
82227,2007,1,1,1
82229,2007,3,3,3
82230,2007,2,2,2
82231,2007,2,2,2
82232,2007,2,2,2
82233,2007,2,2,2
82242,2007,1,1,1
82243,2007,2,2,2
82234,2007,1,1,1
82235,2007,2,2,2
82236,2007,1,1,1
82237,2007,3,3,3
82239,2007,2,2,2
82241,2007,3,3,3
82245,2007,5,5,5
82247,2007,11,11,11
82252,2007,1,1,1
82253,2007,3,3,3
84431,2006,8,8,8
82255,2007,3,3,3
82281,2007,1,1,1
82282,2007,2,2,2
82283,2007,8,8,8
82284,2007,2,2,2
82285,2007,1,1,1
82286,2007,1,1,1
82288,2007,1,1,1
82289,2007,3,3,3
82290,2007,0,3,0
82291,2007,2,2,2
82292,2007,1,1,1
82293,2007,1,1,1
82294,2007,1,1,1
82298,2007,1,1,1
82299,2007,1,1,1
82300,2007,2,2,2
82301,2007,8,8,8
82302,2007,1,1,1
82303,2007,2,2,2
82304,2007,3,3,3
82307,2007,1,1,1
82309,2007,2,2,2
82310,2007,1,1,1
82311,2007,1,1,1
82312,2007,2,2,2
82313,2007,2,2,2
82314,2007,3,3,3
82315,2007,2,2,2
82316,2007,3,3,3
82317,2007,1,1,1
82318,2007,1,1,1
82319,2007,1,1,1
82320,2007,1,1,1
82322,2007,1,1,1
82331,2007,0,2,0
82323,2007,0,8,0
82324,2007,1,5,1
82325,2007,6,6,6
82326,2007,2,2,2
82327,2007,0,1,0
82328,2007,16,16,16
82329,2007,0,10,0
82330,2007,5,5,5
82334,2007,2,2,2
82343,2007,1,1,1
82508,2008,3,3,3
82345,2007,1,1,1
82346,2007,1,1,1
82347,2007,1,1,1
82348,2007,1,1,1
82349,2007,1,1,1
82350,2007,1,1,1
82352,2007,5,5,5
82351,2007,68,68,0
82509,2008,1,1,1
82354,2007,1,1,1
82355,2007,1,1,1
82356,2007,6,7,6
82357,2007,2,2,2
82358,2007,2,2,2
82382,2007,0,1,0
82388,2007,6,6,6
82399,2007,1,1,1
82403,2007,9,9,9
82408,2007,18,17,18
82409,2007,13,13,13
82590,2008,1,1,1
82410,2007,2,2,2
82411,2007,0,3,0
82412,2007,2,2,2
82414,2007,2,2,2
82415,2007,2,2,2
82416,2007,2,2,2
82417,2007,1,1,1
82418,2007,2,2,2
82419,2007,1,1,1
82421,2007,1,1,1
82422,2007,2,2,2
82423,2007,2,2,2
82424,2007,2,2,2
82427,2007,1,1,1
82428,2007,1,1,1
82429,2007,1,1,1
82432,2007,5,5,5
82433,2007,1,1,1
82434,2007,3,3,3
82435,2007,1,1,1
82438,2007,7,8,7
82439,2007,2,2,2
82440,2007,1,1,1
82442,2007,5,6,5
82443,2007,1,1,1
82446,2007,1,1,1
86505,2002,1,1,1
82447,2007,1,1,1
82449,2007,8,9,0
82450,2007,4,4,4
82451,2007,14,14,14
82511,2008,2,2,2
82452,2007,4,5,4
86521,2002,1,1,1
82516,2008,2,2,2
82517,2008,1,1,1
82518,2008,3,3,3
82520,2008,2,2,2
84333,2003,3,3,3
82521,2008,2,2,2
82522,2008,17,18,17
82523,2008,5,5,5
82524,2008,1,1,1
82525,2008,1,1,1
82526,2008,1,1,1
82527,2008,2,2,2
82528,2008,2,2,2
84334,2003,1,1,1
82530,2008,1,1,1
82531,2008,1,1,1
82538,2008,1,1,1
82541,2008,1,1,1
82542,2008,1,1,1
82543,2008,1,1,1
82544,2008,2,2,2
82545,2008,2,2,2
82546,2008,2,2,2
82547,2008,1,1,1
82548,2008,1,1,1
82549,2008,5,5,5
82550,2008,1,1,1
82551,2008,1,1,1
82552,2008,1,1,1
82553,2008,1,1,1
82556,2008,1,1,1
82557,2008,1,1,1
84149,2006,2,2,2
82558,2008,1,1,1
82560,2008,1,1,1
82562,2008,1,1,1
89026,2006,1,1,1
82563,2008,2,2,2
82564,2008,2,2,2
82565,2008,2,2,2
84336,2004,1,1,1
82567,2008,1,1,1
82570,2008,1,1,1
82571,2008,1,1,1
82572,2008,0,2,0
82573,2008,4,4,4
82574,2008,2,2,2
82575,2008,2,2,2
82576,2008,1,1,1
82577,2008,4,4,4
82580,2008,4,4,4
82581,2008,1,1,1
82582,2008,1,1,1
82583,2008,1,1,1
82584,2008,2,2,2
82585,2008,2,2,2
82586,2008,5,6,5
82587,2008,1,1,1
82588,2008,1,1,1
82591,2008,2,2,2
82594,2008,8,8,8
82597,2008,2,2,2
82598,2008,1,1,1
82599,2008,0,2,0
82600,2008,3,3,3
82606,2008,1,1,1
82601,2008,2,2,2
82602,2008,3,3,3
82603,2008,1,1,1
82605,2008,4,4,4
82607,2008,2,2,2
82608,2008,2,2,2
82609,2008,2,2,2
82610,2008,1,1,1
82611,2008,2,2,2
82612,2008,2,2,2
84337,2004,1,1,1
82613,2008,5,5,5
82615,2008,3,4,3
82616,2008,1,1,1
82617,2008,1,1,1
82618,2008,1,1,1
82623,2008,1,1,1
82619,2008,4,4,4
82620,2008,4,4,4
82621,2008,1,1,1
82622,2008,2,2,2
82625,2008,8,8,8
86522,2002,3,3,3
82626,2008,6,6,6
82627,2008,1,1,1
82628,2008,0,4,0
82629,2008,5,5,5
89100,2006,2,2,2
82631,2008,2,2,2
82632,2008,2,2,2
82646,2008,5,5,5
82655,2008,5,5,4
82633,2008,1,1,1
82636,2008,2,2,2
82637,2008,3,3,3
82639,2008,5,5,5
82647,2008,2,2,2
82640,2008,5,5,4
82641,2008,4,4,4
82642,2008,3,3,3
82643,2008,2,2,2
82644,2008,4,7,4
82662,2008,2,2,2
82648,2008,6,6,6
82649,2008,1,1,1
82650,2008,2,2,2
82651,2008,1,1,1
82652,2008,2,2,2
82653,2008,1,1,1
82654,2008,3,3,3
82656,2008,3,3,3
82657,2008,10,10,10
82658,2008,2,2,2
82659,2008,1,1,1
82660,2008,2,2,2
82661,2008,3,3,1
82663,2008,15,17,15
82666,2008,1,1,1
82668,2008,2,2,2
82669,2008,3,3,3
82670,2008,4,4,4
82671,2008,3,3,3
82680,2008,4,6,4
82672,2008,1,1,1
82674,2008,1,1,1
82675,2008,1,1,1
82676,2008,1,1,1
82677,2008,2,2,2
82678,2008,2,2,2
82679,2008,1,1,1
82681,2008,1,1,1
82682,2008,3,3,3
82683,2008,6,6,6
82684,2008,2,2,2
82685,2008,0,2,0
82687,2008,1,1,1
82761,2008,1,1,1
82688,2008,1,1,1
82689,2008,1,1,1
82702,2008,3,3,3
82690,2008,2,2,2
82691,2008,2,2,2
82692,2008,1,1,1
82693,2008,2,2,2
82694,2008,1,1,1
82711,2008,1,1,1
82695,2008,3,3,3
82696,2008,1,1,1
82697,2008,3,3,3
82698,2008,1,1,1
82700,2008,6,6,6
82701,2008,4,4,4
82703,2008,2,2,2
82704,2008,3,2,3
82705,2008,1,1,1
82771,2008,1,1,1
82706,2008,4,4,4
82708,2008,5,5,5
82709,2008,0,7,0
82710,2008,1,1,1
82716,2008,4,4,4
82719,2008,1,1,1
82720,2008,1,1,1
82721,2008,4,4,4
82722,2008,4,4,4
82726,2008,4,4,4
82727,2008,1,4,1
82728,2008,2,2,2
82729,2008,0,7,0
82730,2008,1,1,1
82732,2008,0,6,0
82785,2008,2,2,2
82733,2008,5,5,5
82735,2008,16,16,16
82736,2008,3,23,3
82737,2008,19,19,11
82803,2008,1,1,1
82738,2008,5,5,5
82739,2008,1,1,1
82740,2008,2,2,2
84435,1989,1,1,1
82741,2008,9,9,9
82742,2008,14,14,14
82743,2008,3,3,3
82757,2008,3,3,3
82744,2008,8,8,8
84371,2003,1,1,1
82745,2008,3,3,3
82746,2008,6,6,6
82747,2008,1,1,1
82748,2008,3,3,3
82749,2008,2,2,2
82775,2008,0,2,0
82750,2008,6,6,6
82751,2008,2,2,2
84436,1990,5,5,5
82752,2008,2,2,2
82753,2008,1,1,1
82754,2008,1,1,1
82755,2008,3,3,3
